time,path_id,mahal_dist,absG0
0.0,0,0.2071806719530873,0.009317005591433863
0.0,1,0.2071806719530873,0.009317005591433863
0.0,2,0.2071806719530873,0.009317005591433863
0.0,3,0.2071806719530873,0.009317005591433863
0.0,4,0.2071806719530873,0.009317005591433863
0.0,5,0.2071806719530873,0.009317005591433863
0.0,6,0.2071806719530873,0.009317005591433863
0.0,7,0.2071806719530873,0.009317005591433863
0.0,8,0.2071806719530873,0.009317005591433863
0.0,9,0.2071806719530873,0.009317005591433863
0.0,10,0.2071806719530873,0.009317005591433863
0.0,11,0.2071806719530873,0.009317005591433863
0.0,12,0.2071806719530873,0.009317005591433863
0.0,13,0.2071806719530873,0.009317005591433863
0.0,14,0.2071806719530873,0.009317005591433863
0.0,15,0.2071806719530873,0.009317005591433863
0.0,16,0.2071806719530873,0.009317005591433863
0.0,17,0.2071806719530873,0.009317005591433863
0.0,18,0.2071806719530873,0.009317005591433863
0.0,19,0.2071806719530873,0.009317005591433863
0.0,20,0.2071806719530873,0.009317005591433863
0.0,21,0.2071806719530873,0.009317005591433863
0.0,22,0.2071806719530873,0.009317005591433863
0.0,23,0.2071806719530873,0.009317005591433863
0.0,24,0.2071806719530873,0.009317005591433863
0.0,25,0.2071806719530873,0.009317005591433863
0.0,26,0.2071806719530873,0.009317005591433863
0.0,27,0.2071806719530873,0.009317005591433863
0.0,28,0.2071806719530873,0.009317005591433863
0.0,29,0.2071806719530873,0.009317005591433863
0.0,30,0.2071806719530873,0.009317005591433863
0.0,31,0.2071806719530873,0.009317005591433863
0.0,32,0.2071806719530873,0.009317005591433863
0.0,33,0.2071806719530873,0.009317005591433863
0.0,34,0.2071806719530873,0.009317005591433863
0.0,35,0.2071806719530873,0.009317005591433863
0.0,36,0.2071806719530873,0.009317005591433863
0.0,37,0.2071806719530873,0.009317005591433863
0.0,38,0.2071806719530873,0.009317005591433863
0.0,39,0.2071806719530873,0.009317005591433863
0.0,40,0.2071806719530873,0.009317005591433863
0.0,41,0.2071806719530873,0.009317005591433863
0.0,42,0.2071806719530873,0.009317005591433863
0.0,43,0.2071806719530873,0.009317005591433863
0.0,44,0.2071806719530873,0.009317005591433863
0.0,45,0.2071806719530873,0.009317005591433863
0.0,46,0.2071806719530873,0.009317005591433863
0.0,47,0.2071806719530873,0.009317005591433863
0.0,48,0.2071806719530873,0.009317005591433863
0.0,49,0.2071806719530873,0.009317005591433863
0.0,50,0.2071806719530873,0.009317005591433863
0.0,51,0.2071806719530873,0.009317005591433863
0.0,52,0.2071806719530873,0.009317005591433863
0.0,53,0.2071806719530873,0.009317005591433863
0.0,54,0.2071806719530873,0.009317005591433863
0.0,55,0.2071806719530873,0.009317005591433863
0.0,56,0.2071806719530873,0.009317005591433863
0.0,57,0.2071806719530873,0.009317005591433863
0.0,58,0.2071806719530873,0.009317005591433863
0.0,59,0.2071806719530873,0.009317005591433863
0.0,60,0.2071806719530873,0.009317005591433863
0.0,61,0.2071806719530873,0.009317005591433863
0.0,62,0.2071806719530873,0.009317005591433863
0.0,63,0.2071806719530873,0.009317005591433863
0.0,64,0.2071806719530873,0.009317005591433863
0.0,65,0.2071806719530873,0.009317005591433863
0.0,66,0.2071806719530873,0.009317005591433863
0.0,67,0.2071806719530873,0.009317005591433863
0.0,68,0.2071806719530873,0.009317005591433863
0.0,69,0.2071806719530873,0.009317005591433863
0.0,70,0.2071806719530873,0.009317005591433863
0.0,71,0.2071806719530873,0.009317005591433863
0.0,72,0.2071806719530873,0.009317005591433863
0.0,73,0.2071806719530873,0.009317005591433863
0.0,74,0.2071806719530873,0.009317005591433863
0.0,75,0.2071806719530873,0.009317005591433863
0.0,76,0.2071806719530873,0.009317005591433863
0.0,77,0.2071806719530873,0.009317005591433863
0.0,78,0.2071806719530873,0.009317005591433863
0.0,79,0.2071806719530873,0.009317005591433863
0.0,80,0.2071806719530873,0.009317005591433863
0.0,81,0.2071806719530873,0.009317005591433863
0.0,82,0.2071806719530873,0.009317005591433863
0.0,83,0.2071806719530873,0.009317005591433863
0.0,84,0.2071806719530873,0.009317005591433863
0.0,85,0.2071806719530873,0.009317005591433863
0.0,86,0.2071806719530873,0.009317005591433863
0.0,87,0.2071806719530873,0.009317005591433863
0.0,88,0.2071806719530873,0.009317005591433863
0.0,89,0.2071806719530873,0.009317005591433863
0.0,90,0.2071806719530873,0.009317005591433863
0.0,91,0.2071806719530873,0.009317005591433863
0.0,92,0.2071806719530873,0.009317005591433863
0.0,93,0.2071806719530873,0.009317005591433863
0.0,94,0.2071806719530873,0.009317005591433863
0.0,95,0.2071806719530873,0.009317005591433863
0.0,96,0.2071806719530873,0.009317005591433863
0.0,97,0.2071806719530873,0.009317005591433863
0.0,98,0.2071806719530873,0.009317005591433863
0.0,99,0.2071806719530873,0.009317005591433863
0.0833333333,0,1.2100470457187544,0.006865235439851819
0.0833333333,1,2.3485341195089804,0.004881901407283867
0.0833333333,2,2.300519363034465,0.004959910768912862
0.0833333333,3,0.6822430685341317,0.007825580685436762
0.0833333333,4,1.5826563811119858,0.006164278911092669
0.0833333333,5,1.9631153782534092,0.005509918559795407
0.0833333333,6,0.36171814030818955,0.009757373694658289
0.0833333333,7,2.059256431928154,0.005351720094264656
0.0833333333,8,1.9453801520282283,0.005542399340908222
0.0833333333,9,1.361088640275314,0.006577528917789149
0.0833333333,10,2.3517178230995586,0.004872233385584346
0.0833333333,11,1.1865831815487757,0.006882850116597949
0.0833333333,12,2.9214496101843563,0.00397181395925747
0.0833333333,13,3.3049336636208744,0.0033987519584787185
0.0833333333,14,2.700436581359569,0.004292786609301186
0.0833333333,15,0.4812418657177199,0.010150225717053846
0.0833333333,16,1.7001078185818377,0.0060083744887279855
0.0833333333,17,0.4929804740612048,0.01018455828762932
0.0833333333,18,1.9609014212749254,0.005517807919592943
0.0833333333,19,0.6079714258193353,0.008221007163313532
0.0833333333,20,1.0596647602320795,0.007095940979142096
0.0833333333,21,2.5413583894811214,0.004548969782536549
0.0833333333,22,1.661717902106054,0.006021050101934794
0.0833333333,23,2.8334212845854427,0.004076401341158803
0.0833333333,24,2.9420863824649133,0.003935324709129523
0.0833333333,25,1.7302610498264241,0.0059097384188901425
0.0833333333,26,1.301596617085254,0.006775095855172247
0.0833333333,27,0.1745435882179214,0.009151178238208602
0.0833333333,28,0.14231347001877304,0.00927248826240587
0.0833333333,29,1.2331488937227317,0.00678318407412809
0.0833333333,30,0.3156052965793004,0.008578727857475599
0.0833333333,31,1.2795724549280894,0.006754770359459039
0.0833333333,32,1.6860123079374787,0.005981937007283611
0.0833333333,33,1.6264253736534058,0.0060825707456320655
0.0833333333,34,1.3763862508844156,0.0065466094894060245
0.0833333333,35,0.6945141592287198,0.007790706609553721
0.0833333333,36,2.088601471487065,0.005299624150381738
0.0833333333,37,2.4919852323252174,0.004636820050914092
0.0833333333,38,1.4865944228507262,0.0063438517007212425
0.0833333333,39,2.111514537281182,0.005305484794923099
0.0833333333,40,0.31461603928436893,0.008770741048217345
0.0833333333,41,0.9380863786053172,0.007358371228146476
0.0833333333,42,2.7547678571901186,0.004222423810006232
0.0833333333,43,2.6562739601322987,0.004360256640231153
0.0833333333,44,1.8171006885560548,0.005767087359729889
0.0833333333,45,2.963880292063508,0.003908883192539375
0.0833333333,46,1.0480524517439376,0.007117864873364188
0.0833333333,47,2.603704069583974,0.004468778056811257
0.0833333333,48,0.18379052388662634,0.009356576976615849
0.0833333333,49,2.3179716966971595,0.004936376178849455
0.0833333333,50,1.326190728281607,0.006638160172485197
0.0833333333,51,1.4490096033459599,0.006393910681879972
0.0833333333,52,1.6929829820032372,0.005977458416123543
0.0833333333,53,1.3408711803776945,0.006591750211281833
0.0833333333,54,2.8305448584581527,0.004081518021312236
0.0833333333,55,2.021442846692785,0.005412839023790694
0.0833333333,56,0.7815814435420513,0.007738118785750148
0.0833333333,57,1.4500712282997388,0.00639278487375719
0.0833333333,58,1.0360423594938422,0.007146236842969139
0.0833333333,59,0.7404988958018904,0.00766414408635635
0.0833333333,60,1.1061069408339659,0.007082771397933951
0.0833333333,61,0.8678950083536611,0.011037418740217464
0.0833333333,62,3.9280066936211715,0.0024514583168639414
0.0833333333,63,0.4957061802696194,0.008268112538133088
0.0833333333,64,1.076110929802366,0.007141671803538835
0.0833333333,65,2.143839445964261,0.005209413604261526
0.0833333333,66,3.719079636717215,0.0028326552668803684
0.0833333333,67,3.01443274489742,0.003859275487788416
0.0833333333,68,1.3534676209908107,0.006614803244134271
0.0833333333,69,1.149779161311809,0.006958345534320731
0.0833333333,70,1.873252981798489,0.005661912946504755
0.0833333333,71,0.4260770206723287,0.008444043692679704
0.0833333333,72,0.33794401000427216,0.009754603231983239
0.0833333333,73,0.6652428278671968,0.00797958486333325
0.0833333333,74,2.2245675088907535,0.005074979836358184
0.0833333333,75,2.411100172469352,0.0047712958361681435
0.0833333333,76,2.3257425883548084,0.0049105034578703355
0.0833333333,77,0.8335864266048462,0.0075980195534989525
0.0833333333,78,2.6855596442080456,0.004349621252397157
0.0833333333,79,3.589307288361877,0.002990407729578204
0.0833333333,80,0.33183633945421204,0.008763214192940905
0.0833333333,81,0.540866696869197,0.008056035955929325
0.0833333333,82,0.4331245620971085,0.010042752461894039
0.0833333333,83,2.0753852251514147,0.005321706825492073
0.0833333333,84,2.183600816857831,0.005163409099918248
0.0833333333,85,0.25993946207073776,0.009595320898118792
0.0833333333,86,1.5327719824375778,0.006253284039158202
0.0833333333,87,0.3749306011028749,0.009914306088747549
0.0833333333,88,0.3184315446394594,0.009716612527494173
0.0833333333,89,0.8238142300535026,0.0076474434017755055
0.0833333333,90,0.2695453622096141,0.009666554675800049
0.0833333333,91,1.2942052163399314,0.00670004953659642
0.0833333333,92,0.6436370272415003,0.007929101277353412
0.0833333333,93,1.5379825878424984,0.006265509738815067
0.0833333333,94,1.070609623984302,0.007168565330401444
0.0833333333,95,0.4518944487172266,0.010086076477618444
0.0833333333,96,0.2629716677573928,0.008672390121585632
0.0833333333,97,0.1934262933798399,0.00883643271615836
0.0833333333,98,1.2363485522489153,0.006789600203066015
0.0833333333,99,2.2584634464211577,0.005034774830792038
0.1666666666,0,2.5610479494163894,0.0045285566941768995
0.1666666666,1,3.0275884433251314,0.0037668341917639903
0.1666666666,2,3.343869105673365,0.0033101310924612826
0.1666666666,3,0.4616946385609339,0.008431110295166744
0.1666666666,4,3.0022662684938166,0.0037947032707095207
0.1666666666,5,2.165225088104145,0.005205805880804437
0.1666666666,6,2.016453479798708,0.005506291898767918
0.1666666666,7,2.9071160500594795,0.003975951822595858
0.1666666666,8,3.119089567319973,0.003612524170772957
0.1666666666,9,1.3791710687506693,0.00669700211639232
0.1666666666,10,0.428393249586328,0.008945802642065126
0.1666666666,11,1.7329949254019728,0.006002787444642582
0.1666666666,12,1.491903793752292,0.0064985611320380055
0.1666666666,13,3.8282038184713434,0.002562595352172875
0.1666666666,14,4.448565947513263,0.001599079626996458
0.1666666666,15,3.5052187774132393,0.0029941138204739315
0.1666666666,16,4.3838045952105364,0.001793364195928293
0.1666666666,17,1.0410604767554879,0.007281596037276017
0.1666666666,18,3.61593642601605,0.0029068286402441634
0.1666666666,19,2.5999017980551677,0.004522242470787419
0.1666666666,20,1.6577679339001004,0.00607153941004987
0.1666666666,21,2.8137463271522987,0.004105414470975677
0.1666666666,22,0.5322259424043156,0.010274206083961984
0.1666666666,23,1.0811079450519732,0.007452059604114547
0.1666666666,24,3.5140682286781013,0.0029758547857835493
0.1666666666,25,5.315401496754591,0.0006236667123898365
0.1666666666,26,4.516130864751998,0.0015686621287032132
0.1666666666,27,0.86663496603707,0.008085743433767917
